_id,url,title,product_promotion,product_specs,current_price,color_options
666baeb89793e149fe739486,https://hoanghamobile.com/dien-thoai-di-dong/vivo-t1x-4g-64g-chinh-hang,điện thoại vivo t1x 4gb/64gb- chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
6.58” FHD+ LCD màn hình Halo<br> Độ phân giải:
50MP x 2MP x 2MP, 8MP<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Qualcomm Snapdragon 680<br> Bộ nhớ trong:
64GB<br> RAM:
4GB(+1GB)<br> Dung lượng pin:
5000 mAh<br>","3,490,000 ₫","['Xanh', 'Màu Đen']"
666baeb89793e149fe739489,https://hoanghamobile.com/dien-thoai-di-dong/realme-c35-4g-64g-chinh-hang,điện thoại realme c35 - 4gb/64gb - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
Full HD+ (1080 x 2408 Pixels), Chính 50 MP & Phụ 2 MP, 0.3 MP, 8 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Unisoc T616 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>","3,090,000 ₫","['Màu Đen', 'Xanh']"
666baeb89793e149fe739497,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a23-4gb-128gb-chinh-hang,điện thoại samsung galaxy a23 4gb/128gb - chính hãng,,"Công nghệ màn hình:
PLS TFT LCD<br> Độ phân giải:
Full HD+ (1080 x 2408 Pixels), Chính 50 MP & Phụ 5 MP, 2 MP, 2 MP, 8 MP<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Qualcomm Qualcomm Snapdragon 680<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe739493,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-10c-4gb-128gb-chinh-hang,điện thoại xiaomi redmi 10c 4gb/128gb chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), • 50MP main camera, - f/1.8, - 4-in-1 pixel binning, • 2MP depth camera, - f/2.4, 5MP front camera, - f/2.2<br> Kích thước màn hình:
6.71 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Qualcomm Snapdragon 680<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe739492,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a33-5g-chinh-hang,điện thoại samsung galaxy a33 5g - chính hãng,,"Công nghệ màn hình:
Super AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 48 MP & Phụ 8 MP, 5 MP, 2 MP, 13 MP<br> Kích thước màn hình:
6.4 inch<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Exynos 1280 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
6GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
5000 mAh, 25 W, Sạc pin nhanh<br>",,[]
666baeb89793e149fe739491,https://hoanghamobile.com/dien-thoai-di-dong/itel-9210-4g-chinh-hang,điện thoại itel 9210 4g - chính hãng,,"Công nghệ màn hình:
LCD<br> Độ phân giải:
QVGA (240 x 320 Pixels), 0.3 MP<br> Kích thước màn hình:
2.4 inch<br> Hệ điều hành:
Không có<br> Bộ nhớ trong:
128 MB<br> RAM:
64MB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Micro SIM<br> Dung lượng pin:
1900 mAh<br>",,[]
666baeb89793e149fe739495,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a73-chinh-hang,samsung galaxy a73 5g - chính hãng,,"Công nghệ màn hình:
Super AMOLED Plus<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 108 MP & Phụ 12 MP, 5 MP, 5 MP, 32 MP<br> Kích thước màn hình:
6.7 inch<br> Vi xử lý:
Snapdragon 778G 5G 8 nhân<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
Li-Ion 5000 mAh<br>",,[]
666baeb89793e149fe739490,https://hoanghamobile.com/dien-thoai-di-dong/Detail,đồng hồ thông minh test 2,- KM 1<br>- Tặng thêm 01 năm bảo hành chính hãng (Thời  gian bảo hành: 02 năm)<br>,"Kích thước màn hình:
1.57 inch<br> CPU:
Apple S6 64 bit<br> Dung lượng pin:
265.9 mAh<br>",Giá: Liên hệ,[]
666baeb89793e149fe739498,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-fami-12,điện thoại di động masstel fami 12 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QQVGA<br> Độ phân giải:
128*160, 0.08MP<br> Kích thước màn hình:
1.77 inch<br> Bộ nhớ trong:
256MB<br> RAM:
48MB<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1400 mAh<br>","650,000 ₫","['Navy', 'Gold', 'Màu Đen']"
666baeb89793e149fe739499,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-izi-20,điện thoại di động masstel izi 20 4g - chính hãng,,"Công nghệ màn hình:
QQVGA, Màu: 262K<br> Độ phân giải:
128*160<br> Kích thước màn hình:
1.77 inch<br> Vi xử lý:
UMS9117<br> Bộ nhớ trong:
128MB<br> RAM:
48MB<br> Dung lượng pin:
1700 mAh<br>",,[]
666baeb89793e149fe739494,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a53-chinh-hang,samsung galaxy a53 5g - chính hãng,,"Công nghệ màn hình:
Super AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 64 MP & Phụ 12 MP, 5 MP, 5 MP, 32 MP<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Exynos 1280 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe739496,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-12-chinh-hang,điện thoại xiaomi 12 - chính hãng,,"Công nghệ màn hình:
AMOLED, 1 tỷ màu, HDR10+, 120Hz, tỷ lệ 20:9, 6.28  inch, Full HD+ (1080 x 2400 pixels), Corning Gorilla Glass Victus, Cảm biến vân tay trong màn hình, Cảm ứng điện dung đa điểm<br> Độ phân giải:
1080 x 2400 pixels, 50 MP, f/1.9, 26mm (góc rộng), PDAF, OIS, 13 MP, f/2.4, 12mm, 123˚ (góc siêu rộng), 5 MP, 50mm (telephoto macro), AF, Quay phim: 8K@24fps (HDR10), 4K@30fps (HDR10+), 1080p@30/120/240/960fps, 720p@1920fps, gyro-EIS, 32 MP, 26mm (góc rộng), Quay phim: 1080p@30/60fps, 720p@120fps<br> Kích thước màn hình:
6.28  inch<br> Vi xử lý:
Qualcomm SM8450 Snapdragon 8 Gen 1 (4 nm), 8 nhân (1x3.00 GHz & 3x2.50 GHz & 4x1.80 GHz), GPU: Adreno 730<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
5G<br> Số khe SIM:
2 SIM, Nano SIM<br> Dung lượng pin:
Li-Po 4500 mAh, Power Delivery 3.0, Quick Charge 4+<br>",,[]
666baeb89793e149fe7394a2,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-diemvang-PRIME-GOLD-chinh-hang,điện thoại điện thoại di động xor x2 prime gold - chính hãng,- KM 1<br>- Đồng hồ thông minh Garmin Fenix 7 Pro - Sapphire Solar - Chính Hãng<br>,"Công nghệ màn hình:
Kính màn hình: Sapphire<br> Hệ điều hành:
Hệ điều hành XOR được xây dựng riêng biệt<br>","485,000,000 ₫",['PRIME GOLD']
666baeb89793e149fe7394a3,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s21-fe-8gb-128gb-chinh-hang,điện thoại samsung galaxy s21 fe (5g) - 8gb/128gb - chính hãng,,"Công nghệ màn hình:
Dynamic AMOLED 2X<br> Độ phân giải:
Full HD+ (1080 x 2340 Pixels), Chính 12 MP & Phụ 12 MP, 8 MP, 32 MP<br> Kích thước màn hình:
6.4 inch<br> Vi xử lý:
Exynos 2100 8 nhân<br> RAM:
8GB<br> Dung lượng pin:
4520 mAh<br>",,[]
666baeb89793e149fe7394a1,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s-22-8gb-128gb-chinh-hang,điện thoại samsung galaxy s22 - 8gb/128gb - chính hãng,,"Công nghệ màn hình:
Dynamic AMOLED 2X, 10 - 120 Hz, Infinity O<br> Độ phân giải:
2340 x 1080, 12MP (UW) + 50MP (W) + 10MP (Tele), 10MP<br> Kích thước màn hình:
6.1 inch<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Snapdragon® 8 Gen 1 (4nm)<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
1 nano SIM + 1 e-SIM<br> Dung lượng pin:
3700 mAh<br>",,[]
666baeb89793e149fe73949a,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-masstel-izi-12,điện thoại di động masstel izi 12 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
QQVGA, Màu màn hình: 262K<br> Độ phân giải:
128*160<br> Kích thước màn hình:
1.77 inch<br> Vi xử lý:
ums9117<br> Bộ nhớ trong:
128MB<br> RAM:
48MB<br> Mạng di động:
  inchGSM: 900/1800MHz  WCMA: 900/2100MHz, 4G-LTE: B1/3/7/ 8/20 inch<br> Số khe SIM:
2 nano SIM<br> Dung lượng pin:
1000 mAh<br>","450,000 ₫","['Blue', 'Màu Đen', 'Black - Red']"
666baeb89793e149fe73949f,https://hoanghamobile.com/dien-thoai-di-dong/redmi-note-11-pro-5g-chinh-hang,điện thoại redmi note 11 pro 5g (8gb/128gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 108 MP & Phụ 8 MP, 2 MP, 16 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Qualcomm Snapdragon 695 5G 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
5000 mAh<br>","5,590,000 ₫","['Màu Xám', 'Trắng', 'Xanh Dương']"
666baeb89793e149fe73949d,https://hoanghamobile.com/dien-thoai-di-dong/oppo-reno7-z-chinh-hang,điện thoại oppo reno7 z 5g - chính hãng,,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
2400 x 1080 FHD+, 60Hz<br> Kích thước màn hình:
6.43 inch<br> Hệ điều hành:
ColorOS 12<br> Vi xử lý:
SDM6375 5G, Octa-core<br> Bộ nhớ trong:
128GB<br> RAM:
8GB<br> Số khe SIM:
2 Nano SIM + MicroSD<br> Dung lượng pin:
4500 mAh<br>",,[]
666baeb89793e149fe73949b,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-ebony-bundle-chinh-hang,điện thoại xor titanium x2 ebony bundle - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>,"Công nghệ màn hình:
Kính màn hình: Sapphire<br> Hệ điều hành:
Hệ điều hành XOR được xây dựng riêng biệt<br>","179,000,000 ₫",['Black']
666baeb89793e149fe73949e,https://hoanghamobile.com/dien-thoai-di-dong/-redmi-note-11-pro-chinh-hang,điện thoại redmi note 11 pro (8gb/128gb) - chính hãng,,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 108 MP & Phụ 8 MP, 2 MP, 2 MP, 16 MP<br> Kích thước màn hình:
6.67 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Helio G96 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe73949c,https://hoanghamobile.com/dien-thoai-di-dong/dien-thoai-di-dong-xor-x2-classic-bundle-chinh-hang,điện thoại xor titanium x2 classic bundle - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>,"Công nghệ màn hình:
Kính màn hình: Sapphire<br> Hệ điều hành:
Hệ điều hành XOR được xây dựng riêng biệt<br>","139,000,000 ₫",['Đen mạnh mẽ']
666baeb89793e149fe7394a0,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s22-8gb-256gb-chinh-hang,điện thoại samsung galaxy s22 - 8gb/256gb - chính hãng,,"Công nghệ màn hình:
Dynamic AMOLED 2X, 10 - 120 Hz, Infinity O<br> Độ phân giải:
2340 x 1080, 12MP (UW) + 50MP (W) + 10MP (Tele), 10MP<br> Kích thước màn hình:
6.1 inch<br> Hệ điều hành:
Android 12<br> Vi xử lý:
Snapdragon® 8 Gen 1 (4nm)<br> Bộ nhớ trong:
256GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
1 nano SIM + 1 e-SIM<br> Dung lượng pin:
3700 mAh<br>",,[]
666baeb89793e149fe7394a7,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-mini-256gb-chinh-hang-vn-a,điện thoại iphone 13 mini (256gb) - chính hãng vn/a,,"Công nghệ màn hình:
OLED<br> Độ phân giải:
Full HD+ (1080 x 2340 Pixels), 2 camera 12 MP, 12 MP<br> Hệ điều hành:
iOS 15<br> Vi xử lý:
Apple A15<br> Bộ nhớ trong:
256 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
1 Nano SIM & 1 eSIM<br>",,[]
666baeb89793e149fe7394a4,https://hoanghamobile.com/dien-thoai-di-dong/nokia-g10-chinh-hang,điện thoại nokia g10 - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), Chính 13 MP & Phụ 2 MP, 2 MP, 8 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Helio G25 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5050 mAh<br>",,[]
666baeb89793e149fe7394ad,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-note-10-5g-chinh-hang,điện thoại xiaomi redmi note 10 5g - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 48 MP & Phụ 2 MP, 2 MP, 8 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Dimensity 700 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe7394ac,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-9t-4gb-64gb-chinh-hang-dgw,điện thoại xiaomi redmi 9t 4gb/64gb - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
Full HD+ (1080 x 2340 Pixels), Chính 48 MP & Phụ 8 MP, 2 MP, 2 MP, 8 MP<br> Hệ điều hành:
Android 10<br> Vi xử lý:
Snapdragon 662 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
6000 mAh<br>",,[]
666baeb89793e149fe7394a6,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-poco-m4-pro-5G,điện thoại poco m4 pro 5g  (4gb/64gb) - chính hãng,- Ưu đãi trả góp 0% qua Shinhan Finance hoặc Mirae Asset Finance<br>- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm thêm tới 700.000đ khi thanh toán qua Kredivo.<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Mở thẻ tín dụng VIB - Nhận Voucher 600.000đ<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 50 MP & Phụ 8 MP, 16 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Dimensity 810 5G 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>","4,290,000 ₫","['Màu Vàng', 'Màu Đen', 'Xanh']"
666baeb89793e149fe7394a5,https://hoanghamobile.com/dien-thoai-di-dong/oppo-a16k-chinh-hang,điện thoại oppo a16k 3gb/32gb - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), 13 MP, 5 MP<br> Kích thước màn hình:
6.52 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Helio G35<br> Bộ nhớ trong:
32 GB<br> RAM:
3GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
4230 mAh<br>",,[]
666baeb89793e149fe7394aa,https://hoanghamobile.com/dien-thoai-di-dong/nokia-110-4g-chinh-hang,điện thoại nokia 110 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,,"640,000 ₫","['Blue', 'Black']"
666baeb89793e149fe7394ab,https://hoanghamobile.com/dien-thoai-di-dong/philips-xenium-e527-4g-chinh-hang,điện thoại di động philips xenium e527 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,"Kích thước màn hình:
2.4  inch<br> Bộ nhớ trong:
24MB<br> RAM:
16MB<br> Dung lượng pin:
1700 mAh<br>","850,000 ₫",['Black']
666baeb89793e149fe7394a8,https://hoanghamobile.com/dien-thoai-di-dong/apple-iphone-13-128gb-chinh-hang-vn-a,điện thoại iphone 13 (128gb) - chính hãng vn/a,- KM 1<br>- Ưu đãi trả góp 0% qua thẻ tín dụng<br>,"Công nghệ màn hình:
OLED<br> Độ phân giải:
1170 x 2532 Pixels, 2 camera 12 MP, 12 MP<br> Hệ điều hành:
iOS 15<br> Vi xử lý:
Apple A15<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 5G<br> Số khe SIM:
1 Nano SIM & 1 eSIM<br>","13,190,000 ₫","['Green', 'Red', 'Midnight', 'Pink', 'Blue', 'Starlight']"
666baeb89793e149fe7394a9,https://hoanghamobile.com/dien-thoai-di-dong/nokia-105-4g-chinh-hang,điện thoại nokia 105 4g - chính hãng,- Giảm 5% không giới hạn khuyến mãi qua Homepaylater<br>- Giảm 50% tối đa 700k khi mở thẻ tín dụng Vpbank trên SenID<br>- Giảm 20% tối đa 500k khi mở thẻ tín dụng TPBank EVO<br>- Giảm 1% tối đa 100.000đ  khi thanh toán qua Zalopay<br>,,"590,000 ₫","['Blue', 'Black']"
666baeb89793e149fe7394b2,https://hoanghamobile.com/dien-thoai-di-dong/vsmart-star-5-3gb-32gb-chinh-hang,điện thoại vsmart star 5 - 3gb/32gb - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), Chính 13 MP & Phụ 2 MP, 2 MP, 8 MP<br> Kích thước màn hình:
6.52 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Helio G35 8 nhân<br> Bộ nhớ trong:
32 GB<br> RAM:
3GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe7394b1,https://hoanghamobile.com/dien-thoai-di-dong/realme-c25-chinh-hang,điện thoại realme c25 - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), Chính 48 MP & Phụ 2 MP, 2 MP, 8 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
MediaTek Helio G70<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
6000 mAh<br>",,[]
666baeb89793e149fe7394b4,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a02s-4gb-64gb-chinh-hang,điện thoại samsung galaxy a02s 4gb/64gb - chính hãng,,"Công nghệ màn hình:
PLS TFT LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), Chính 13 MP & Phụ 2 MP, 2 MP, 5 MP<br> Kích thước màn hình:
6.5 inch<br> Hệ điều hành:
Android 10<br> Vi xử lý:
Snapdragon 450 8 nhân<br> Bộ nhớ trong:
64 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe7394b5,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-a10s-chinh-hang,điện thoại samsung galaxy a10s - chính hãng,,"Công nghệ màn hình:
IPS TFT<br> Độ phân giải:
HD+ (720 x 1520 Pixels), Chính 13 MP & Phụ 2 MP, 8 MP<br> Kích thước màn hình:
6.2 inch<br> Hệ điều hành:
Android 9 (Pie)<br> Vi xử lý:
MediaTek MT6762 8 nhân (Helio P22)<br> Bộ nhớ trong:
32 GB<br> RAM:
2GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
4000 mAh<br>",,[]
666baeb89793e149fe7394b3,https://hoanghamobile.com/dien-thoai-di-dong/xiaomi-redmi-note-10-6gb-128gb-chinh-hang,điện thoại xiaomi redmi note 10 6gb/128gb - chính hãng,,"Công nghệ màn hình:
AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 48 MP & Phụ 8 MP, 2 MP, 2 MP, 13 MP<br> Kích thước màn hình:
6.43 inch<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Snapdragon 678 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
6GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
666baeb89793e149fe7394ae,https://hoanghamobile.com/dien-thoai-di-dong/samsung-galaxy-s20-fe-256gb-chinh-hang,điện thoại samsung galaxy s20 fe 256gb - chính hãng,,"Công nghệ màn hình:
Super AMOLED<br> Độ phân giải:
Full HD+ (1080 x 2400 Pixels), Chính 12 MP & Phụ 12 MP, 8 MP, 32 MP<br> Hệ điều hành:
Android 11<br> Vi xử lý:
Snapdragon 865 8 nhân<br> Bộ nhớ trong:
256 GB<br> RAM:
8GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM (SIM 2 chung khe thẻ nhớ)<br> Dung lượng pin:
4500 mAh<br>",,[]
666baeb89793e149fe7394b0,https://hoanghamobile.com/dien-thoai-di-dong/oppo-a54-chinh-hang,oppo a54 - chính hãng,,"Công nghệ màn hình:
IPS LCD<br> Độ phân giải:
HD+ (720 x 1600 Pixels), Chính 13 MP & Phụ 2 MP, 2 MP, 16 MP<br> Hệ điều hành:
Android 10<br> Vi xử lý:
MediaTek Helio P35 8 nhân<br> Bộ nhớ trong:
128 GB<br> RAM:
4GB<br> Mạng di động:
Hỗ trợ 4G<br> Số khe SIM:
2 Nano SIM<br> Dung lượng pin:
5000 mAh<br>",,[]
